# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,-7.574540175665374075e-01
-1.812500000000000000e+00,-7.180176702047992299e-01
-1.687500000000000000e+00,-7.174278211258359184e-01
-1.562500000000000000e+00,-6.986675203323960970e-01
-1.437500000000000000e+00,-6.073348054524202455e-01
-1.312500000000000000e+00,-6.002762347227190709e-01
-1.187500000000000000e+00,-4.803102927529901423e-01
-1.062500000000000000e+00,-4.149487179951745208e-01
-9.375000000000000000e-01,-3.473389851311216026e-01
-8.125000000000000000e-01,-2.905913093009216963e-01
-6.875000000000000000e-01,-2.170450583670969769e-01
-5.625000000000000000e-01,-1.611361168209960448e-01
-4.375000000000000000e-01,-1.235138260955911116e-01
-3.125000000000000000e-01,-8.320880891145350511e-02
-1.875000000000000000e-01,-5.059696372254973706e-02
-6.250000000000000000e-02,-1.423384792477233943e-02
6.250000000000000000e-02,6.261621721273597473e-03
1.875000000000000000e-01,3.190207210009608774e-02
3.125000000000000000e-01,6.331896687570355564e-02
4.375000000000000000e-01,1.051648701361774657e-01
5.625000000000000000e-01,1.390106692384545095e-01
6.875000000000000000e-01,1.871106844677242198e-01
8.125000000000000000e-01,2.429326787267023224e-01
9.375000000000000000e-01,2.870593224969993917e-01
1.062500000000000000e+00,3.606669818847995090e-01
1.187500000000000000e+00,4.372638719065902180e-01
1.312500000000000000e+00,5.392650750207120813e-01
1.437500000000000000e+00,6.320191529753586002e-01
1.562500000000000000e+00,6.387728833466528311e-01
1.687500000000000000e+00,7.850904821812695333e-01
1.812500000000000000e+00,8.480691267830118285e-01
1.937500000000000000e+00,1.152868099588936435e+00
