# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,-2.494950000000000223e-01
-2.562500000000000000e+00,5.231924999999999493e-01
-2.437500000000000000e+00,3.793514285714287559e-02
-2.312500000000000000e+00,-1.090738387096774342e-01
-2.187500000000000000e+00,1.274538961038961145e-02
-2.062500000000000000e+00,-2.469344444444444148e-02
-1.937500000000000000e+00,1.704468306010929399e-02
-1.812500000000000000e+00,6.938692335766424857e-02
-1.687500000000000000e+00,5.040668281938326389e-02
-1.562500000000000000e+00,6.475535285913533445e-02
-1.437500000000000000e+00,8.711380841539846653e-02
-1.312500000000000000e+00,1.795808284848484926e-01
-1.187500000000000000e+00,1.799989476262245647e-01
-1.062500000000000000e+00,2.254216910669980256e-01
-9.375000000000000000e-01,2.504147019700289634e-01
-8.125000000000000000e-01,2.847329903098456683e-01
-6.875000000000000000e-01,3.228167759784068003e-01
-5.625000000000000000e-01,3.614752658944817565e-01
-4.375000000000000000e-01,3.891774829095966948e-01
-3.125000000000000000e-01,4.007110557865006806e-01
-1.875000000000000000e-01,4.278920721801746097e-01
-6.250000000000000000e-02,4.409611479630798914e-01
6.250000000000000000e-02,4.453177916144762660e-01
1.875000000000000000e-01,4.378276791295857007e-01
3.125000000000000000e-01,4.142310868828844028e-01
4.375000000000000000e-01,3.870798113967952592e-01
5.625000000000000000e-01,3.710037689588659426e-01
6.875000000000000000e-01,3.307962397266053234e-01
8.125000000000000000e-01,2.979958620448180384e-01
9.375000000000000000e-01,2.596152433818669225e-01
1.062500000000000000e+00,2.200297136741969639e-01
1.187500000000000000e+00,2.028793885573885181e-01
1.312500000000000000e+00,1.477453508302088991e-01
1.437500000000000000e+00,1.098573739837397506e-01
1.562500000000000000e+00,8.612863720316620009e-02
1.687500000000000000e+00,5.041424472573839688e-02
1.812500000000000000e+00,-1.173253378378378599e-02
1.937500000000000000e+00,-2.484282222222223072e-02
2.062500000000000000e+00,-2.178939130434784377e-02
2.187500000000000000e+00,1.332019122807018285e-01
2.312500000000000000e+00,-7.113993478260870196e-02
2.437500000000000000e+00,-1.842635862068965624e-01
2.562500000000000000e+00,-3.701787777777777455e-01
2.687500000000000000e+00,-2.068196666666666794e-01
2.812500000000000000e+00,5.130529999999999813e-01
2.937500000000000000e+00,-9.129049999999999665e-01
3.062500000000000000e+00,-8.772000000000000283e-03
3.187500000000000000e+00,-5.679959999999999454e-01
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
