# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,nan
-2.562500000000000000e+00,-2.293963333333333132e-01
-2.437500000000000000e+00,-9.710311111111108451e-02
-2.312500000000000000e+00,-9.100999999999999368e-02
-2.187500000000000000e+00,1.670588076923076870e-01
-2.062500000000000000e+00,1.839099052631578413e-01
-1.937500000000000000e+00,3.150368815789473809e-01
-1.812500000000000000e+00,2.794115805243447825e-01
-1.687500000000000000e+00,3.321476944444443635e-01
-1.562500000000000000e+00,3.640380357653790755e-01
-1.437500000000000000e+00,4.248450027522932548e-01
-1.312500000000000000e+00,4.758089622312605682e-01
-1.187500000000000000e+00,5.443946223564949394e-01
-1.062500000000000000e+00,5.767858211920540157e-01
-9.375000000000000000e-01,6.262594795331556385e-01
-8.125000000000000000e-01,6.840570874628626452e-01
-6.875000000000000000e-01,7.328428469308484461e-01
-5.625000000000000000e-01,7.678763474055094740e-01
-4.375000000000000000e-01,8.020742163361095356e-01
-3.125000000000000000e-01,8.250776188199165917e-01
-1.875000000000000000e-01,8.399617263235861220e-01
-6.250000000000000000e-02,8.497580953840724316e-01
6.250000000000000000e-02,8.483300372685874668e-01
1.875000000000000000e-01,8.428316953407702927e-01
3.125000000000000000e-01,8.271977167553147270e-01
4.375000000000000000e-01,7.990975481930692181e-01
5.625000000000000000e-01,7.711198642554045746e-01
6.875000000000000000e-01,7.398797339070030121e-01
8.125000000000000000e-01,6.942555782087889149e-01
9.375000000000000000e-01,6.422844642565015416e-01
1.062500000000000000e+00,6.019048645977006506e-01
1.187500000000000000e+00,5.575461949123420302e-01
1.312500000000000000e+00,5.181126088044017974e-01
1.437500000000000000e+00,4.632557508223687504e-01
1.562500000000000000e+00,3.822668413524056286e-01
1.687500000000000000e+00,3.169539195876289184e-01
1.812500000000000000e+00,2.734660960960959009e-01
1.937500000000000000e+00,2.057653641025642133e-01
2.062500000000000000e+00,6.272711666666667962e-02
2.187500000000000000e+00,8.038227272727271888e-02
2.312500000000000000e+00,-1.239132692307695974e-02
2.437500000000000000e+00,-5.364189189189186129e-03
2.562500000000000000e+00,-1.391981818181818042e-01
2.687500000000000000e+00,-2.265831000000000373e-01
2.812500000000000000e+00,5.159799999999999803e-02
2.937500000000000000e+00,-1.746679999999999899e-01
3.062500000000000000e+00,3.477533333333333587e-01
3.187500000000000000e+00,nan
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
