# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,4.958969999999999767e-01
-2.687500000000000000e+00,6.728724999999999290e-02
-2.562500000000000000e+00,7.466900000000001314e-02
-2.437500000000000000e+00,2.430790000000002116e-02
-2.312500000000000000e+00,2.629476750000000473e-01
-2.187500000000000000e+00,3.978686027397261848e-01
-2.062500000000000000e+00,4.347272456140350849e-01
-1.937500000000000000e+00,4.953817657657657580e-01
-1.812500000000000000e+00,5.715723189368772106e-01
-1.687500000000000000e+00,6.221002644444447727e-01
-1.562500000000000000e+00,6.491556301775143201e-01
-1.437500000000000000e+00,7.075897174541950774e-01
-1.312500000000000000e+00,7.319564633860593528e-01
-1.187500000000000000e+00,7.644946065449010897e-01
-1.062500000000000000e+00,7.822944077791725848e-01
-9.375000000000000000e-01,7.974779319506369868e-01
-8.125000000000000000e-01,8.183116593780358494e-01
-6.875000000000000000e-01,8.348597423580796928e-01
-5.625000000000000000e-01,8.452543021383621680e-01
-4.375000000000000000e-01,8.541863111339299541e-01
-3.125000000000000000e-01,8.659718282365301834e-01
-1.875000000000000000e-01,8.756899579486523422e-01
-6.250000000000000000e-02,8.791513655491828283e-01
6.250000000000000000e-02,8.814189764181338260e-01
1.875000000000000000e-01,8.764748292709494404e-01
3.125000000000000000e-01,8.675806464586565125e-01
4.375000000000000000e-01,8.563855860711688806e-01
5.625000000000000000e-01,8.417003182124552785e-01
6.875000000000000000e-01,8.321149261738912672e-01
8.125000000000000000e-01,8.124746482443149231e-01
9.375000000000000000e-01,7.947198580587711003e-01
1.062500000000000000e+00,7.758861585835260533e-01
1.187500000000000000e+00,7.510405651021953011e-01
1.312500000000000000e+00,7.078020382420091572e-01
1.437500000000000000e+00,6.852496091743104367e-01
1.562500000000000000e+00,6.242257526737969853e-01
1.687500000000000000e+00,5.725989312500000539e-01
1.812500000000000000e+00,4.848514064516127875e-01
1.937500000000000000e+00,4.850765169082127959e-01
2.062500000000000000e+00,3.357892547169811226e-01
2.187500000000000000e+00,3.461905972222221184e-01
2.312500000000000000e+00,2.826706888888889102e-01
2.437500000000000000e+00,1.332174230769230527e-01
2.562500000000000000e+00,4.659113636363639011e-02
2.687500000000000000e+00,-1.594211428571428446e-01
2.812500000000000000e+00,2.436415000000000108e-01
2.937500000000000000e+00,nan
3.062500000000000000e+00,nan
3.187500000000000000e+00,nan
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
